,Timestamp,Acc-x, Acc-y, Acc-z,Time
163,1640237540502,-1.2240895,2.8176816,8.080548,2021:12:23:14:32:20.502
164,1640237540536,-1.5702362,2.7116816,7.9529886,2021:12:23:14:32:20.536
165,1640237540556,-0.7342142,3.0674102,9.141745,2021:12:23:14:32:20.556
166,1640237540582,-0.8444062,2.8027098,8.17457,2021:12:23:14:32:20.582
167,1640237540599,0.2658981,2.066699,9.93405,2021:12:23:14:32:20.599
168,1640237540616,-0.9545982,1.5133436,8.523112,2021:12:23:14:32:20.616
169,1640237540635,-0.36830482,1.9559082,9.089045,2021:12:23:14:32:20.635
170,1640237540664,-0.022757046,1.3258973,9.192649,2021:12:23:14:32:20.664
171,1640237540683,0.078451924,2.3122356,9.333982,2021:12:23:14:32:20.683
172,1640237540699,0.18385299,2.5577722,8.494966,2021:12:23:14:32:20.699
173,1640237540717,0.078451924,3.1734102,8.749485,2021:12:23:14:32:20.717
174,1640237540738,0.47250813,2.8416364,9.5980835,2021:12:23:14:32:20.738
175,1640237540757,0.31859866,2.8608003,8.650073,2021:12:23:14:32:20.757
176,1640237540782,0.33776248,2.8847551,9.0698805,2021:12:23:14:32:20.782
177,1640237540800,0.040124267,2.875173,9.131564,2021:12:23:14:32:20.800
178,1640237540821,0.040124267,2.3266084,9.282479,2021:12:23:14:32:20.821
179,1640237540837,-0.24373995,1.9415354,9.357937,2021:12:23:14:32:20.837
180,1640237540867,-0.2485309,1.8211626,9.871767,2021:12:23:14:32:20.867
181,1640237540883,-0.86357003,2.394281,9.815474,2021:12:23:14:32:20.883
182,1640237540900,-0.9551971,2.4661453,8.46622,2021:12:23:14:32:20.900
183,1640237540917,-0.445559,2.475727,9.371711,2021:12:23:14:32:20.917
184,1640237540937,-0.23894899,3.5584834,9.5980835,2021:12:23:14:32:20.937
185,1640237540956,-0.79170567,3.1686192,8.678819,2021:12:23:14:32:20.956
186,1640237540982,-0.98873377,2.3122356,9.829247,2021:12:23:14:32:20.982
187,1640237541003,-1.0174795,3.192574,9.3669195,2021:12:23:14:32:21.003
188,1640237541019,-1.2719991,2.3122356,8.862672,2021:12:23:14:32:21.019
189,1640237541035,-0.90189767,2.3697271,10.131078,2021:12:23:14:32:21.035
190,1640237541066,-1.8732642,2.3846989,8.800988,2021:12:23:14:32:21.066
191,1640237541082,-1.0031066,2.278699,9.480106,2021:12:23:14:32:21.082
192,1640237541100,-0.9983157,2.278699,9.852603,2021:12:23:14:32:21.100
193,1640237541118,-1.2240895,1.7972078,9.956806,2021:12:23:14:32:21.118
194,1640237541137,-1.1809709,1.9175806,9.513044,2021:12:23:14:32:21.137
195,1640237541165,-1.2719991,2.485309,9.320209,2021:12:23:14:32:21.165
196,1640237541181,-1.2869709,2.0139985,9.532208,2021:12:23:14:32:21.181
197,1640237541198,-1.5798181,1.2875698,9.433394,2021:12:23:14:32:21.198
198,1640237541218,-1.2336714,1.8115807,9.735225,2021:12:23:14:32:21.218
199,1640237541237,-0.98873377,1.2438523,9.296253,2021:12:23:14:32:21.237
200,1640237541264,-0.34015796,1.6864169,9.357937,2021:12:23:14:32:21.264
201,1640237541282,0.15510723,1.7013886,9.253734,2021:12:23:14:32:21.282
202,1640237541302,0.6545645,2.605682,9.060299,2021:12:23:14:32:21.302
203,1640237541316,0.73660964,3.1398735,8.277576,2021:12:23:14:32:21.316
204,1640237541334,-0.046711832,2.8512182,8.984841,2021:12:23:14:32:21.334
205,1640237541354,-0.6473781,3.914811,7.216379,2021:12:23:14:32:21.354
206,1640237541380,0.015570611,1.8265524,18.318224,2021:12:23:14:32:21.380
207,1640237541398,-3.459071,-1.0318524,15.926938,2021:12:23:14:32:21.398
208,1640237541422,-2.0990381,1.465434,6.7923794,2021:12:23:14:32:21.422
209,1640237541437,0.5347906,7.8074636,4.1369915,2021:12:23:14:32:21.437
210,1640237541458,-3.1758056,5.800651,2.4865067,2021:12:23:14:32:21.458
211,1640237541481,-4.1513643,6.407306,2.9488342,2021:12:23:14:32:21.481
212,1640237541498,-3.3099525,4.3957033,2.6374218,2021:12:23:14:32:21.498
213,1640237541516,-1.8109818,3.784856,0.40184152,2021:12:23:14:32:21.516
214,1640237541538,-0.50364935,-0.0886327,1.9397388,2021:12:23:14:32:21.538
215,1640237541556,4.033387,-10.381405,49.943333,2021:12:23:14:32:21.556
216,1640237541578,-4.598121,-4.284912,24.717745,2021:12:23:14:32:21.578
217,1640237541601,0.5347906,6.647453,0.78392035,2021:12:23:14:32:21.601
218,1640237541619,0.19762698,3.4333196,6.3444247,2021:12:23:14:32:21.619
219,1640237541636,-1.6474904,1.8936257,11.739042,2021:12:23:14:32:21.636
220,1640237541668,-3.574653,2.8608003,9.673541,2021:12:23:14:32:21.668
221,1640237541683,-1.2151065,4.7855673,8.532096,2021:12:23:14:32:21.683
222,1640237541700,-0.5132313,2.081072,8.792006,2021:12:23:14:32:21.700
223,1640237541717,-1.5229255,4.107048,7.782311,2021:12:23:14:32:21.717
224,1640237541739,-2.0607104,4.189093,6.9900064,2021:12:23:14:32:21.739
225,1640237541756,-2.9931505,5.5455327,8.065577,2021:12:23:14:32:21.756
226,1640237541775,-1.6522813,4.193884,9.159711,2021:12:23:14:32:21.775
227,1640237541794,0.56293744,6.1905155,5.8539505,2021:12:23:14:32:21.794
228,1640237541818,0.47670022,4.2465844,7.372085,2021:12:23:14:32:21.818
229,1640237541834,-0.9749598,3.2075458,8.282367,2021:12:23:14:32:21.834
230,1640237541865,-2.5607665,2.8560092,8.848299,2021:12:23:14:32:21.865
231,1640237541881,-2.1140099,1.2731968,8.569824,2021:12:23:14:32:21.881
232,1640237541897,-2.0373545,2.0235806,9.442377,2021:12:23:14:32:21.897
233,1640237541916,-1.0468241,1.561852,9.6639595,2021:12:23:14:32:21.916
234,1640237541937,-1.1671969,1.869671,9.857394,2021:12:23:14:32:21.937
235,1640237541956,-1.0180783,0.78212374,10.456264,2021:12:23:14:32:21.956
236,1640237541981,-0.07126549,2.586518,8.984841,2021:12:23:14:32:21.981
237,1640237541997,-0.3982483,3.9866753,8.055994,2021:12:23:14:32:21.997
238,1640237542016,-1.8499084,7.99491,7.9991016,2021:12:23:14:32:22.016
239,1640237542036,0.2742823,2.264326,10.493993,2021:12:23:14:32:22.036
240,1640237542063,-0.22038403,-0.28625968,10.73953,2021:12:23:14:32:22.063
241,1640237542081,-0.528203,2.4469814,7.7164354,2021:12:23:14:32:22.081
242,1640237542099,-0.34075683,4.087884,8.300932,2021:12:23:14:32:22.099
243,1640237542118,-3.132687,1.3306884,7.47569,2021:12:23:14:32:22.118
244,1640237542138,-2.0565183,0.108395405,6.858255,2021:12:23:14:32:22.138
245,1640237542165,-7.3331585,32.828835,-2.8566082,2021:12:23:14:32:22.165
246,1640237542181,3.9124153,2.5673542,26.655687,2021:12:23:14:32:22.181
247,1640237542198,-5.0460753,-10.001122,-1.470225,2021:12:23:14:32:22.198
248,1640237542221,12.755324,10.877269,17.818169,2021:12:23:14:32:22.221
249,1640237542256,2.3409815,-1.0078976,4.8209004,2021:12:23:14:32:22.256
250,1640237542282,4.359172,-0.23775125,16.223978,2021:12:23:14:32:22.282
251,1640237542283,-7.4247856,-2.6631732,8.938129,2021:12:23:14:32:22.283
252,1640237542302,-3.8297713,-0.91627055,11.352173,2021:12:23:14:32:22.302
253,1640237542335,-4.776584,3.6836472,7.726017,2021:12:23:14:32:22.335
254,1640237542356,-0.45633867,5.0885954,8.187746,2021:12:23:14:32:22.356
255,1640237542382,1.446869,2.499682,7.8248305,2021:12:23:14:32:22.382
256,1640237542402,-1.3258973,3.087173,10.404761,2021:12:23:14:32:22.402
257,1640237542416,-0.97555864,3.7123928,7.9284353,2021:12:23:14:32:22.416
258,1640237542436,1.3654227,5.093386,9.027361,2021:12:23:14:32:22.436
259,1640237542464,1.4995695,6.8163342,9.027361,2021:12:23:14:32:22.464
260,1640237542481,-1.460643,5.622787,9.404649,2021:12:23:14:32:22.481
261,1640237542499,-4.3202457,3.6165738,8.984841,2021:12:23:14:32:22.499
262,1640237542518,-5.507205,3.0290825,8.612344,2021:12:23:14:32:22.518
263,1640237542538,-4.9113297,2.6685631,7.9523897,2021:12:23:14:32:22.538
264,1640237542563,-2.8015122,2.5386083,10.753304,2021:12:23:14:32:22.563
265,1640237542579,-3.868698,1.1384512,8.9375305,2021:12:23:14:32:22.579
266,1640237542598,-0.052700527,4.083093,6.36299,2021:12:23:14:32:22.598
267,1640237542628,2.3954785,3.8806753,11.508478,2021:12:23:14:32:22.628
268,1640237542637,-1.4540554,-1.2198974,11.795936,2021:12:23:14:32:22.637
269,1640237542663,-5.9479733,1.0180783,6.995396,2021:12:23:14:32:22.663
270,1640237542679,-1.6367108,4.366957,9.207022,2021:12:23:14:32:22.679
271,1640237542703,2.14036,5.834787,7.428978,2021:12:23:14:32:22.703
272,1640237542716,-0.5264064,4.6460304,7.1175656,2021:12:23:14:32:22.716
273,1640237542735,-7.1828423,4.48733,10.225699,2021:12:23:14:32:22.735
274,1640237542755,-2.1463487,3.59202,6.7594414,2021:12:23:14:32:22.755
275,1640237542780,1.0306547,2.678145,7.6697235,2021:12:23:14:32:22.780
276,1640237542803,-0.26709586,3.9243927,11.34319,2021:12:23:14:32:22.803
277,1640237542819,-0.53598833,3.8663023,9.008796,2021:12:23:14:32:22.819
278,1640237542836,-0.0029943483,3.5345285,7.938616,2021:12:23:14:32:22.836
279,1640237542864,-0.2623049,3.7411387,8.527904,2021:12:23:14:32:22.864
280,1640237542880,-0.32458735,3.5728562,8.2117,2021:12:23:14:32:22.880
281,1640237542897,-0.48328778,3.2123368,8.980649,2021:12:23:14:32:22.897
282,1640237542918,-0.4401692,3.5009918,8.626718,2021:12:23:14:32:22.918
283,1640237542937,-0.046112962,3.6692743,9.518434,2021:12:23:14:32:22.937
284,1640237542959,0.7617622,3.4524834,8.655463,2021:12:23:14:32:22.959
285,1640237542981,0.87674516,3.303365,9.117191,2021:12:23:14:32:22.981
286,1640237543001,0.4970618,3.5345285,8.952502,2021:12:23:14:32:23.001
287,1640237543020,0.56473404,3.996257,8.702175,2021:12:23:14:32:23.020
288,1640237543036,0.30482465,3.9052289,8.772841,2021:12:23:14:32:23.036
289,1640237543062,-0.0023954785,3.8663023,8.938129,2021:12:23:14:32:23.062
290,1640237543084,-0.5407793,3.38541,8.919564,2021:12:23:14:32:23.084
291,1640237543102,-0.87255305,3.9052289,8.872253,2021:12:23:14:32:23.102
292,1640237543116,-0.82883555,2.9907548,9.645394,2021:12:23:14:32:23.116
293,1640237543145,-1.3241007,2.8416364,9.480705,2021:12:23:14:32:23.145
294,1640237543163,-1.3480556,3.082382,8.560842,2021:12:23:14:32:23.163
295,1640237543180,-1.0498185,4.84785,9.230378,2021:12:23:14:32:23.180
296,1640237543195,-0.4539432,5.131714,8.221282,2021:12:23:14:32:23.195
297,1640237543215,0.35812405,4.809522,8.221282,2021:12:23:14:32:23.215
298,1640237543235,-0.19463263,4.227421,8.919564,2021:12:23:14:32:23.235
299,1640237543262,-0.51622564,4.7472396,8.278175,2021:12:23:14:32:23.262
300,1640237543280,0.22337838,4.5352397,8.060785,2021:12:23:14:32:23.280
301,1640237543299,0.01676835,4.284912,8.801587,2021:12:23:14:32:23.299
302,1640237543316,-0.14133324,3.780065,8.527904,2021:12:23:14:32:23.316
303,1640237543336,-0.4395703,3.48602,9.145937,2021:12:23:14:32:23.336
304,1640237543362,-0.6892989,3.3518734,8.9572935,2021:12:23:14:32:23.362
305,1640237543379,-0.65576226,3.4812293,9.108209,2021:12:23:14:32:23.379
306,1640237543396,0.56473404,3.5249467,9.471124,2021:12:23:14:32:23.396
307,1640237543418,1.511547,3.885466,8.47161,2021:12:23:14:32:23.418
308,1640237543437,1.5456825,3.5009918,8.391361,2021:12:23:14:32:23.437
309,1640237543465,1.4013549,3.3273196,9.456751,2021:12:23:14:32:23.465
310,1640237543479,1.7187558,2.9230826,9.169293,2021:12:23:14:32:23.479
311,1640237543497,2.5212412,2.6104727,8.98544,2021:12:23:14:32:23.497
312,1640237543516,3.381218,3.0147097,8.155407,2021:12:23:14:32:23.516
313,1640237543545,4.2561665,3.0967548,8.9243555,2021:12:23:14:32:23.545
314,1640237543562,3.5399184,3.4237378,9.207022,2021:12:23:14:32:23.562
315,1640237543579,2.1559308,3.2117379,8.820152,2021:12:23:14:32:23.579
316,1640237543596,1.180372,4.1357937,7.4906616,2021:12:23:14:32:23.596
317,1640237543616,0.909683,4.4292397,8.490175,2021:12:23:14:32:23.616
318,1640237543635,0.48149118,4.7232847,8.702175,2021:12:23:14:32:23.635
319,1640237543664,-0.30662125,4.59333,8.938129,2021:12:23:14:32:23.664
320,1640237543680,-0.8593779,4.7131042,8.720739,2021:12:23:14:32:23.680
321,1640237543699,-0.5371861,4.6508217,7.970955,2021:12:23:14:32:23.699
322,1640237543716,-0.22936708,4.8628216,8.523112,2021:12:23:14:32:23.716
323,1640237543744,-0.6527679,3.9866753,8.928548,2021:12:23:14:32:23.744
324,1640237543764,-0.32099414,3.9196017,8.928548,2021:12:23:14:32:23.764
325,1640237543777,-0.17187558,3.9770932,8.471011,2021:12:23:14:32:23.777
326,1640237543797,0.25571734,3.7459295,8.975858,2021:12:23:14:32:23.797
327,1640237543818,0.78931016,3.7704833,8.994423,2021:12:23:14:32:23.818
328,1640237543837,0.54377365,3.8710933,9.390875,2021:12:23:14:32:23.837
329,1640237543863,-0.061683573,3.9243927,8.584197,2021:12:23:14:32:23.863
330,1640237543881,0.2269716,4.472957,8.89561,2021:12:23:14:32:23.881
331,1640237543900,0.24613541,4.0447655,8.966276,2021:12:23:14:32:23.900
332,1640237543917,-0.51802224,4.79994,8.735112,2021:12:23:14:32:23.917
333,1640237543943,-1.3300894,4.6412396,8.150616,2021:12:23:14:32:23.943
334,1640237543980,-0.7437961,4.284912,8.353034,2021:12:23:14:32:23.980
335,1640237543996,0.120971665,3.8902571,9.376502,2021:12:23:14:32:23.996
336,1640237544012,-0.98454165,4.1843023,8.617135,2021:12:23:14:32:24.012
337,1640237544032,-1.267807,4.294494,7.942808,2021:12:23:14:32:24.032
338,1640237544042,-1.0803608,4.516076,8.664446,2021:12:23:14:32:24.042
339,1640237544062,-0.58090353,4.1549573,9.19744,2021:12:23:14:32:24.062
340,1640237544097,0.5485646,4.376539,8.749485,2021:12:23:14:32:24.097
341,1640237544116,0.33237264,4.5639853,7.938017,2021:12:23:14:32:24.116
342,1640237544136,0.120971665,4.492121,8.032639,2021:12:23:14:32:24.136
343,1640237544163,-0.15331063,4.881985,8.692593,2021:12:23:14:32:24.163
344,1640237544176,0.005389827,4.703522,8.820152,2021:12:23:14:32:24.176
