,Timestamp,Acc-x, Acc-y, Acc-z,Time
66,1640147948578,-0.84320843,4.0687203,8.668039,2021:12:22:13:39:08.578
67,1640147948596,-0.72822547,4.2609572,8.530898,2021:12:22:13:39:08.596
68,1640147948619,-1.1126997,4.28072,8.62552,2021:12:22:13:39:08.619
69,1640147948637,-1.6025752,4.0399747,8.436875,2021:12:22:13:39:08.637
70,1640147948657,-1.7564846,3.8812742,8.403937,2021:12:22:13:39:08.657
71,1640147948677,-1.6456938,3.5536923,8.611147,2021:12:22:13:39:08.677
72,1640147948702,-1.2420557,3.6788561,9.634615,2021:12:22:13:39:08.702
73,1640147948719,-1.501965,4.0447655,10.096942,2021:12:22:13:39:08.719
74,1640147948741,-2.3565521,4.102257,8.531497,2021:12:22:13:39:08.741
75,1640147948762,-2.2936707,3.3614552,8.41352,2021:12:22:13:39:08.762
76,1640147948781,-2.053524,3.1398735,9.856196,2021:12:22:13:39:08.781
77,1640147948805,-0.9863383,4.425048,9.955608,2021:12:22:13:39:08.805
78,1640147948821,-0.81326497,4.4585843,8.361418,2021:12:22:13:39:08.821
79,1640147948839,-1.121084,4.5017033,7.988921,2021:12:22:13:39:08.839
80,1640147948861,-1.1977392,4.410675,8.526706,2021:12:22:13:39:08.861
81,1640147948879,-1.3276939,4.7472396,7.946401,2021:12:22:13:39:08.879
82,1640147948904,-1.9379421,4.415466,8.573418,2021:12:22:13:39:08.904
83,1640147948921,-1.3995583,4.7759852,8.07396,2021:12:22:13:39:08.921
84,1640147948943,-0.6599543,4.11663,9.191451,2021:12:22:13:39:08.943
85,1640147948960,-1.024666,5.4880414,8.036232,2021:12:22:13:39:08.960
86,1640147948978,-1.5774226,3.799229,8.139836,2021:12:22:13:39:08.978
87,1640147948998,-1.106711,5.329341,8.804582,2021:12:22:13:39:08.998
88,1640147949019,-0.9767564,4.087884,8.861474,2021:12:22:13:39:09.019
89,1640147949038,-1.1881573,5.6856685,6.2767525,2021:12:22:13:39:09.038
90,1640147949061,-0.7509825,4.11663,8.753078,2021:12:22:13:39:09.061
91,1640147949079,-0.67372835,4.319048,9.7765465,2021:12:22:13:39:09.079
92,1640147949106,-1.106711,4.4633756,7.9086723,2021:12:22:13:39:09.106
93,1640147949120,-0.46711832,3.4333196,10.653292,2021:12:22:13:39:09.120
94,1640147949141,-1.0102931,6.407306,7.3379498,2021:12:22:13:39:09.141
95,1640147949159,-0.9240559,3.9723022,7.5265937,2021:12:22:13:39:09.159
96,1640147949181,0.21499419,3.8327656,10.568253,2021:12:22:13:39:09.181
97,1640147949206,-1.4426769,3.2794101,6.715724,2021:12:22:13:39:09.206
98,1640147949225,-0.88512933,4.2417936,9.724445,2021:12:22:13:39:09.225
99,1640147949239,-1.3612307,5.1227307,8.63031,2021:12:22:13:39:09.239
100,1640147949265,-1.644496,4.4777484,8.502751,2021:12:22:13:39:09.265
101,1640147949280,-0.5102369,4.025602,10.323315,2021:12:22:13:39:09.280
102,1640147949300,-2.173298,4.4537935,6.772018,2021:12:22:13:39:09.300
103,1640147949322,-1.1061122,4.6897483,9.153723,2021:12:22:13:39:09.322
104,1640147949341,-2.6200547,3.6117828,8.710559,2021:12:22:13:39:09.341
105,1640147949361,-3.1296928,6.041397,9.238762,2021:12:22:13:39:09.361
106,1640147949382,-3.2644384,4.299884,8.432084,2021:12:22:13:39:09.382
107,1640147949402,-3.081783,4.6795673,7.7014637,2021:12:22:13:39:09.402
108,1640147949430,-2.2547443,6.0994873,8.696186,2021:12:22:13:39:09.430
109,1640147949438,-2.581727,4.482539,7.3804693,2021:12:22:13:39:09.438
110,1640147949459,-2.1876707,3.9723022,10.3706255,2021:12:22:13:39:09.459
111,1640147949478,-2.481117,4.3525844,6.258188,2021:12:22:13:39:09.478
112,1640147949505,-0.21738967,5.4545045,8.917768,2021:12:22:13:39:09.505
113,1640147949520,-1.4857956,3.8183928,6.8145375,2021:12:22:13:39:09.520
114,1640147949538,-1.4618407,3.3710372,7.7014637,2021:12:22:13:39:09.538
115,1640147949559,-0.2700902,3.8669012,11.389303,2021:12:22:13:39:09.559
116,1640147949580,-1.3947674,2.6350265,7.616424,2021:12:22:13:39:09.580
117,1640147949604,0.21559307,3.4578733,8.936932,2021:12:22:13:39:09.604
118,1640147949622,-0.33237264,3.6069918,6.8474755,2021:12:22:13:39:09.622
119,1640147949641,-0.13055357,2.692518,7.8853164,2021:12:22:13:39:09.641
120,1640147949659,1.4600441,3.2267096,9.719654,2021:12:22:13:39:09.659
121,1640147949681,-0.9330389,3.8327656,6.2773514,2021:12:22:13:39:09.681
122,1640147949703,-0.20720889,2.38949,11.912715,2021:12:22:13:39:09.703
123,1640147949720,-1.0007112,4.415466,9.327993,2021:12:22:13:39:09.720
124,1640147949742,0.30063257,3.4530823,8.262006,2021:12:22:13:39:09.742
125,1640147949761,0.23835011,5.7814875,8.082944,2021:12:22:13:39:09.761
126,1640147949787,-0.08384175,1.0180783,11.912715,2021:12:22:13:39:09.787
127,1640147949803,0.85818017,-0.32458735,11.379721,2021:12:22:13:39:09.803
128,1640147949826,-2.0924506,5.723996,8.856683,2021:12:22:13:39:09.826
129,1640147949842,-0.8623723,6.1330237,9.460343,2021:12:22:13:39:09.842
130,1640147949865,1.901411,6.8887973,6.583374,2021:12:22:13:39:09.865
131,1640147949881,1.5648464,3.5345285,9.672343,2021:12:22:13:39:09.881
132,1640147949904,0.08923157,6.729498,4.272336,2021:12:22:13:39:09.904
133,1640147949921,-0.4635251,4.6508217,10.950332,2021:12:22:13:39:09.921
134,1640147949940,0.20960437,6.941498,5.9653406,2021:12:22:13:39:09.940
135,1640147949962,0.69947976,3.5201557,8.427294,2021:12:22:13:39:09.962
136,1640147949981,0.29105064,4.107048,8.955497,2021:12:22:13:39:09.981
137,1640147950006,0.4401692,3.2650373,6.4983344,2021:12:22:13:39:10.006
138,1640147950024,1.6319197,3.3518734,8.276379,2021:12:22:13:39:10.024
139,1640147950041,1.6750383,2.774563,14.1476965,2021:12:22:13:39:10.041
140,1640147950061,-0.19463263,3.7561104,9.95501,2021:12:22:13:39:10.061
141,1640147950081,-0.0023954785,4.684957,5.3856344,2021:12:22:13:39:10.081
142,1640147950102,1.8672755,3.7513194,10.620354,2021:12:22:13:39:10.102
143,1640147950122,0.81985253,3.9579294,10.351461,2021:12:22:13:39:10.122
144,1640147950143,-0.22337838,5.228132,8.130254,2021:12:22:13:39:10.143
145,1640147950176,-0.03593218,5.223341,5.423363,2021:12:22:13:39:10.176
146,1640147950195,0.31500542,7.2157803,3.1314893,2021:12:22:13:39:10.195
147,1640147950217,-0.1658869,2.8368454,6.5312724,2021:12:22:13:39:10.217
148,1640147950239,-1.934349,1.8409252,20.415466,2021:12:22:13:39:10.239
149,1640147950240,-2.1888685,5.5461316,3.1075346,2021:12:22:13:39:10.240
150,1640147950264,0.17067784,7.1870346,8.177565,2021:12:22:13:39:10.264
151,1640147950281,-0.055096008,5.1658497,7.172662,2021:12:22:13:39:10.281
152,1640147950304,-0.09821462,5.1562676,4.3855224,2021:12:22:13:39:10.304
153,1640147950337,-0.19942358,2.8033087,8.894412,2021:12:22:13:39:10.337
154,1640147950356,1.3432646,1.1959426,11.025789,2021:12:22:13:39:10.356
155,1640147950380,2.9194894,3.3231275,10.092151,2021:12:22:13:39:10.380
156,1640147950399,2.4871056,-0.8444062,11.058726,2021:12:22:13:39:10.399
157,1640147950420,-0.5599431,3.3662462,10.332298,2021:12:22:13:39:10.420
158,1640147950440,-1.198937,1.9032077,11.275517,2021:12:22:13:39:10.440
159,1640147950461,-0.3868698,5.5557137,8.427294,2021:12:22:13:39:10.461
160,1640147950478,-0.5120335,4.5406294,6.560018,2021:12:22:13:39:10.478
161,1640147950502,0.69947976,4.11663,9.771157,2021:12:22:13:39:10.502
162,1640147950524,0.53598833,6.012651,7.85178,2021:12:22:13:39:10.524
163,1640147950541,0.4874799,8.404536,6.706142,2021:12:22:13:39:10.541
164,1640147950562,-0.780926,3.1446645,8.120672,2021:12:22:13:39:10.562
165,1640147950580,-3.9818842,1.869671,10.992851,2021:12:22:13:39:10.580
166,1640147950603,-4.3519855,2.1631172,10.804207,2021:12:22:13:39:10.603
167,1640147950621,-2.030767,0.5222143,8.238649,2021:12:22:13:39:10.621
168,1640147950642,-1.1510274,1.258824,10.158027,2021:12:22:13:39:10.642
169,1640147950659,-1.4444735,0.72463226,11.171913,2021:12:22:13:39:10.659
170,1640147950678,-1.1414455,7.6248083,8.15361,2021:12:22:13:39:10.678
171,1640147950703,-0.3868698,5.502414,8.148819,2021:12:22:13:39:10.703
172,1640147950724,-2.0547218,2.6541903,11.219224,2021:12:22:13:39:10.724
173,1640147950738,-3.1021447,2.4661453,10.328106,2021:12:22:13:39:10.738
174,1640147950755,-0.48268893,5.4640865,7.805068,2021:12:22:13:39:10.755
175,1640147950780,0.13235019,2.9524274,7.9182544,2021:12:22:13:39:10.780
176,1640147950795,-2.0157952,5.2574763,9.375304,2021:12:22:13:39:10.795
177,1640147950821,-3.496201,4.8580303,10.092151,2021:12:22:13:39:10.821
178,1640147950838,-2.563761,1.5235244,9.422615,2021:12:22:13:39:10.838
179,1640147950858,-0.6749261,5.1514764,8.351836,2021:12:22:13:39:10.858
180,1640147950877,-1.0498185,3.7123928,9.068683,2021:12:22:13:39:10.877
181,1640147950903,-0.82404464,0.44076806,9.936445,2021:12:22:13:39:10.903
182,1640147950920,-1.3672193,3.380619,10.955122,2021:12:22:13:39:10.920
183,1640147950940,-1.7469027,0.0125762625,10.813789,2021:12:22:13:39:10.940
184,1640147950960,-0.4539432,2.072089,9.6957,2021:12:22:13:39:10.960
185,1640147950986,0.19942358,2.658981,9.436389,2021:12:22:13:39:10.986
186,1640147951002,1.8289479,3.5009918,9.2148075,2021:12:22:13:39:11.002
187,1640147951022,1.603174,3.4237378,9.332785,2021:12:22:13:39:11.022
188,1640147951039,1.0360445,3.3087547,8.186548,2021:12:22:13:39:11.039
189,1640147951061,1.0216717,3.9291837,8.427294,2021:12:22:13:39:11.061
190,1640147951085,0.75697124,3.5536923,10.884456,2021:12:22:13:39:11.085
191,1640147951103,0.59407866,2.365535,9.7100725,2021:12:22:13:39:11.103
192,1640147951121,1.2091178,3.174009,8.403937,2021:12:22:13:39:11.121
193,1640147951141,0.73301643,1.6678519,10.384399,2021:12:22:13:39:11.141
194,1640147951158,0.71864355,0.6234233,9.323202,2021:12:22:13:39:11.158
195,1640147951178,1.7618744,1.5235244,7.63978,2021:12:22:13:39:11.178
196,1640147951197,1.6415017,1.162406,8.847101,2021:12:22:13:39:11.197
197,1640147951223,1.3336827,2.1247895,10.153235,2021:12:22:13:39:11.223
198,1640147951241,0.62282443,2.4517722,8.229068,2021:12:22:13:39:11.241
199,1640147951270,-0.23775125,3.7561104,6.3048997,2021:12:22:13:39:11.270
200,1640147951278,-0.5982708,3.0195007,8.559644,2021:12:22:13:39:11.278
201,1640147951303,0.18025976,3.707602,10.120298,2021:12:22:13:39:11.303
202,1640147951319,-0.44915223,3.3231275,10.629936,2021:12:22:13:39:11.319
203,1640147951341,-0.5838979,3.6117828,9.714863,2021:12:22:13:39:11.341
204,1640147951362,-1.2420557,2.6206536,9.554366,2021:12:22:13:39:11.362
205,1640147951381,-0.7036718,2.1152077,8.49796,2021:12:22:13:39:11.381
206,1640147951403,0.13714115,2.6158626,6.338436,2021:12:22:13:39:11.403
207,1640147951423,0.3533331,2.658981,8.3895645,2021:12:22:13:39:11.423
208,1640147951441,-0.040723134,2.9955459,10.837145,2021:12:22:13:39:11.441
209,1640147951461,-0.4539432,2.5960999,11.954636,2021:12:22:13:39:11.461
210,1640147951485,0.47849685,1.9277613,9.950818,2021:12:22:13:39:11.485
211,1640147951503,1.9972303,2.5194445,6.644459,2021:12:22:13:39:11.503
212,1640147951521,1.9876484,2.8128908,9.219598,2021:12:22:13:39:11.521
213,1640147951543,2.2613318,1.8361343,11.88876,2021:12:22:13:39:11.543
214,1640147951559,2.9105065,1.9565071,8.988435,2021:12:22:13:39:11.559
215,1640147951578,2.0595126,2.5290265,8.384774,2021:12:22:13:39:11.578
216,1640147951594,2.3721225,2.07688,8.493169,2021:12:22:13:39:11.594
217,1640147951622,2.2565408,2.8224726,9.766366,2021:12:22:13:39:11.622
218,1640147951642,2.1703036,3.8327656,8.299734,2021:12:22:13:39:11.642
219,1640147951663,2.1217952,2.8997269,7.634989,2021:12:22:13:39:11.663
220,1640147951686,-0.362915,2.259535,8.394356,2021:12:22:13:39:11.686
221,1640147951703,-1.5690384,2.7116816,10.992851,2021:12:22:13:39:11.703
222,1640147951721,-1.0066998,3.2650373,11.058726,2021:12:22:13:39:11.721
223,1640147951739,-0.69947976,4.0447655,7.267283,2021:12:22:13:39:11.739
224,1640147951759,-0.12755923,3.69802,6.6636224,2021:12:22:13:39:11.759
225,1640147951780,-0.37728786,3.8812742,10.308942,2021:12:22:13:39:11.780
226,1640147951803,0.3000337,4.4298387,8.115881,2021:12:22:13:39:11.803
227,1640147951820,0.021559307,1.9373432,13.00146,2021:12:22:13:39:11.820
228,1640147951840,1.4582475,2.0187895,21.740166,2021:12:22:13:39:11.840
229,1640147951862,2.1984503,4.872403,5.295804,2021:12:22:13:39:11.862
230,1640147951885,0.8719542,6.3593965,-8.946513,2021:12:22:13:39:11.885
231,1640147951899,-3.1314893,3.4626641,-9.993338,2021:12:22:13:39:11.899
232,1640147951921,0.5353895,3.399783,-8.338062,2021:12:22:13:39:11.921
233,1640147951945,0.86716324,-6.233634,27.979788,2021:12:22:13:39:11.945
234,1640147951960,0.4395703,1.5810158,60.189392,2021:12:22:13:39:11.960
235,1640147951987,-1.8624846,6.941498,-17.670847,2021:12:22:13:39:11.987
236,1640147952020,1.8331399,6.7636337,3.0368679,2021:12:22:13:39:12.020
237,1640147952036,7.874537,-2.5571733,15.251413,2021:12:22:13:39:12.036
238,1640147952040,-1.9684845,6.734289,6.936707,2021:12:22:13:39:12.040
239,1640147952071,1.2899652,5.9551597,9.549575,2021:12:22:13:39:12.071
240,1640147952100,2.3954785,7.754763,12.478047,2021:12:22:13:39:12.100
241,1640147952119,1.0594004,7.138526,1.2163042,2021:12:22:13:39:12.119
242,1640147952142,-0.10360444,9.611857,-1.598982,2021:12:22:13:39:12.142
243,1640147952143,0.51622564,12.966126,5.4185724,2021:12:22:13:39:12.143
244,1640147952186,-0.03174009,3.890856,13.567391,2021:12:22:13:39:12.186
245,1640147952187,-0.5024516,-4.4627767,10.1723995,2021:12:22:13:39:12.187
246,1640147952220,0.021559307,-7.1187634,10.912602,2021:12:22:13:39:12.220
247,1640147952239,-4.7945504,-12.281618,7.85178,2021:12:22:13:39:12.239
248,1640147952260,-2.7326422,48.780327,-4.1597486,2021:12:22:13:39:12.260
249,1640147952284,7.9272375,15.905977,24.475801,2021:12:22:13:39:12.284
250,1640147952302,3.5345285,-25.384287,-11.42224,2021:12:22:13:39:12.302
251,1640147952321,-4.7801776,-0.48328778,32.374893,2021:12:22:13:39:12.321
252,1640147952340,-5.770109,7.6918817,-2.7164726,2021:12:22:13:39:12.340
253,1640147952362,6.538459,-5.626979,17.967886,2021:12:22:13:39:12.362
254,1640147952382,1.3330839,5.916832,6.012651,2021:12:22:13:39:12.382
255,1640147952399,-0.89650786,2.4230266,10.884456,2021:12:22:13:39:12.399
256,1640147952421,1.0162817,4.704121,8.804582,2021:12:22:13:39:12.421
257,1640147952439,-2.5883145,5.310177,6.21986,2021:12:22:13:39:12.439
258,1640147952459,0.122169405,7.3313622,7.3517237,2021:12:22:13:39:12.459
259,1640147952475,0.079050794,7.3936443,6.2815437,2021:12:22:13:39:12.475
260,1640147952500,0.9677733,3.6069918,7.272074,2021:12:22:13:39:12.500
261,1640147952520,-0.09881349,3.1494553,10.874874,2021:12:22:13:39:12.520
262,1640147952544,1.1887562,4.9251037,9.063892,2021:12:22:13:39:12.544
263,1640147952561,3.69802,5.3437138,5.5928435,2021:12:22:13:39:12.561
264,1640147952578,3.4141557,5.411386,8.130254,2021:12:22:13:39:12.578
265,1640147952601,3.5297377,2.5577722,8.8848295,2021:12:22:13:39:12.601
266,1640147952620,2.5829248,2.0187895,9.238163,2021:12:22:13:39:12.620
267,1640147952638,-0.69947976,-0.2958416,12.223528,2021:12:22:13:39:12.638
268,1640147952657,-2.4104502,0.5222143,11.32762,2021:12:22:13:39:12.657
269,1640147952681,-2.747015,2.0523262,10.351461,2021:12:22:13:39:12.681
270,1640147952701,-0.8246435,3.6501105,8.860875,2021:12:22:13:39:12.701
271,1640147952720,1.112101,5.7766967,7.5691133,2021:12:22:13:39:12.720
272,1640147952741,1.52053,7.754763,6.913351,2021:12:22:13:39:12.741
273,1640147952763,1.4582475,8.433282,7.5643225,2021:12:22:13:39:12.763
274,1640147952786,1.9966314,8.168582,6.163566,2021:12:22:13:39:12.786
275,1640147952803,0.266497,6.2965155,7.3756785,2021:12:22:13:39:12.803
276,1640147952821,-2.443987,4.1699295,9.714863,2021:12:22:13:39:12.821
277,1640147952838,-3.9531384,2.259535,9.205225,2021:12:22:13:39:12.838
278,1640147952861,-2.756597,1.4414792,10.025677,2021:12:22:13:39:12.861
279,1640147952887,-1.4301007,1.6241344,10.304151,2021:12:22:13:39:12.887
280,1640147952902,-0.81506157,3.7561104,9.304638,2021:12:22:13:39:12.902
281,1640147952918,0.26170602,3.7752743,8.912977,2021:12:22:13:39:12.918
282,1640147952939,-0.041322004,4.891567,8.809372,2021:12:22:13:39:12.939
283,1640147952956,-0.8342254,4.3238387,9.092039,2021:12:22:13:39:12.956
284,1640147952978,-2.002021,4.8867764,6.7815995,2021:12:22:13:39:12.978
285,1640147953000,-1.7810383,5.01194,6.7815995,2021:12:22:13:39:13.000
286,1640147953021,-0.97376204,4.6897483,8.432084,2021:12:22:13:39:13.021
287,1640147953036,-0.0125762625,3.481828,9.926863,2021:12:22:13:39:13.036
288,1640147953057,0.5353895,2.572145,9.497474,2021:12:22:13:39:13.057
289,1640147953077,0.43477935,2.9284725,9.134559,2021:12:22:13:39:13.077
290,1640147953101,0.2425422,2.3218176,8.974062,2021:12:22:13:39:13.101
291,1640147953122,-0.11318636,3.0248904,9.983756,2021:12:22:13:39:13.122
292,1640147953139,-0.079649664,3.3231275,10.035258,2021:12:22:13:39:13.139
293,1640147953160,0.5737171,4.179511,7.615825,2021:12:22:13:39:13.160
294,1640147953185,0.34794325,3.914811,8.243441,2021:12:22:13:39:13.185
295,1640147953201,-0.4497511,4.401093,9.252536,2021:12:22:13:39:13.201
296,1640147953222,-0.72822547,4.0399747,8.4225025,2021:12:22:13:39:13.222
297,1640147953240,-0.108395405,3.5680654,8.785418,2021:12:22:13:39:13.240
298,1640147953260,-0.20002246,3.0680091,10.101134,2021:12:22:13:39:13.260
299,1640147953284,0.473107,2.9955459,9.572931,2021:12:22:13:39:13.284
300,1640147953302,1.0114908,3.895647,8.6536665,2021:12:22:13:39:13.302
301,1640147953321,-0.06527679,5.01194,7.8942995,2021:12:22:13:39:13.321
302,1640147953342,-0.9012988,5.132313,8.554254,2021:12:22:13:39:13.342
303,1640147953362,-1.0504173,4.6651945,8.007486,2021:12:22:13:39:13.362
304,1640147953384,0.055096008,3.9435565,7.7625484,2021:12:22:13:39:13.384
305,1640147953403,-0.39705056,3.8136017,8.978852,2021:12:22:13:39:13.403
306,1640147953422,-0.3293783,2.9715912,10.195756,2021:12:22:13:39:13.422
307,1640147953438,-0.53598833,3.0344725,9.1159935,2021:12:22:13:39:13.438
308,1640147953459,-0.459333,1.9373432,8.827937,2021:12:22:13:39:13.459
309,1640147953478,-0.7138526,2.7458172,10.025677,2021:12:22:13:39:13.478
310,1640147953501,0.13175131,4.3286295,9.252536,2021:12:22:13:39:13.501
311,1640147953521,-0.77673393,3.9483476,8.412921,2021:12:22:13:39:13.521
312,1640147953540,-1.704383,2.259535,8.229068,2021:12:22:13:39:13.540
313,1640147953561,-0.91567165,2.062507,8.965078,2021:12:22:13:39:13.561
314,1640147953585,0.71325374,2.6541903,10.181383,2021:12:22:13:39:13.585
315,1640147953603,1.4917842,2.6541903,9.832841,2021:12:22:13:39:13.603
316,1640147953625,1.3187109,5.810832,8.851892,2021:12:22:13:39:13.625
317,1640147953641,-1.2474455,4.193884,6.6726055,2021:12:22:13:39:13.641
318,1640147953657,-3.5159636,3.174009,8.965078,2021:12:22:13:39:13.657
319,1640147953684,-0.93543434,4.5454206,7.7338023,2021:12:22:13:39:13.684
320,1640147953702,1.621739,4.48733,8.399147,2021:12:22:13:39:13.702
321,1640147953737,0.121570535,3.8279748,8.115881,2021:12:22:13:39:13.737
322,1640147953755,1.1839653,3.4387095,7.097204,2021:12:22:13:39:13.755
323,1640147953760,1.5540667,3.2123368,7.172662,2021:12:22:13:39:13.760
324,1640147953784,-0.35393196,2.572145,7.3517237,2021:12:22:13:39:13.784
325,1640147953802,-1.4834001,2.4859078,7.785904,2021:12:22:13:39:13.802
326,1640147953823,-1.3534454,2.2020435,18.127785,2021:12:22:13:39:13.823
327,1640147953859,-1.5217278,4.1699295,16.759966,2021:12:22:13:39:13.859
328,1640147953878,0.025751395,3.8375566,10.648501,2021:12:22:13:39:13.878
329,1640147953900,1.7175581,4.295093,3.4752405,2021:12:22:13:39:13.900
330,1640147953917,0.9725643,3.390201,4.5268555,2021:12:22:13:39:13.917
331,1640147953937,0.14073436,4.3238387,8.327881,2021:12:22:13:39:13.937
332,1640147953956,0.3569263,4.304675,6.8564587,2021:12:22:13:39:13.956
333,1640147953983,0.006587566,4.131602,7.3565145,2021:12:22:13:39:13.983
334,1640147954000,-0.99352473,3.2362914,8.469813,2021:12:22:13:39:14.000
335,1640147954021,-1.9595015,3.4770372,8.530898,2021:12:22:13:39:14.021
336,1640147954040,-1.6756372,2.8176816,9.035745,2021:12:22:13:39:14.040
337,1640147954060,-0.5994685,3.3375006,9.464536,2021:12:22:13:39:14.060
338,1640147954084,0.7414006,4.299884,10.370027,2021:12:22:13:39:14.084
339,1640147954101,0.37129918,6.1713514,8.775836,2021:12:22:13:39:14.101
340,1640147954122,0.13115245,10.102931,9.05431,2021:12:22:13:39:14.122
341,1640147954144,0.21798855,3.3231275,7.993113,2021:12:22:13:39:14.144
342,1640147954158,-0.21499419,-2.191264,11.8366585,2021:12:22:13:39:14.158
343,1640147954186,-1.9690833,0.97975075,10.615563,2021:12:22:13:39:14.186
344,1640147954200,1.3762025,3.8136017,8.318898,2021:12:22:13:39:14.200
