,Timestamp,Acc-x, Acc-y, Acc-z,Time
76,1640148202483,0.30841786,3.7752743,8.885428,2021:12:22:13:43:22.483
77,1640148202502,0.30841786,3.7704833,8.932739,2021:12:22:13:43:22.502
78,1640148202521,0.17427106,3.8423476,8.790808,2021:12:22:13:43:22.521
79,1640148202548,-0.022757046,3.8375566,8.795598,2021:12:22:13:43:22.548
80,1640148202563,0.029943481,3.674065,8.932739,2021:12:22:13:43:22.563
81,1640148202583,0.3329715,3.6644833,8.97466,2021:12:22:13:43:22.583
82,1640148202600,0.57251936,3.7513194,8.908785,2021:12:22:13:43:22.600
83,1640148202622,0.6252199,3.7465284,8.908785,2021:12:22:13:43:22.622
84,1640148202640,0.74080175,3.6884382,8.965677,2021:12:22:13:43:22.640
85,1640148202662,0.7791294,3.6836472,8.951304,2021:12:22:13:43:22.662
86,1640148202699,0.6491747,3.7267656,8.913576,2021:12:22:13:43:22.699
87,1640148202717,0.5485646,3.7417374,8.913576,2021:12:22:13:43:22.717
88,1640148202739,0.5341917,3.707602,8.894412,2021:12:22:13:43:22.739
89,1640148202758,0.294045,3.6884382,8.856683,2021:12:22:13:43:22.758
90,1640148202780,0.24074559,3.6453195,8.894412,2021:12:22:13:43:22.780
91,1640148202799,0.49586406,3.6213646,8.984242,2021:12:22:13:43:22.799
92,1640148202819,0.37549126,3.7752743,8.852491,2021:12:22:13:43:22.819
93,1640148202840,0.07246323,3.8519294,8.762661,2021:12:22:13:43:22.840
94,1640148202864,0.07246323,3.7465284,8.790808,2021:12:22:13:43:22.864
95,1640148202880,0.10180784,3.7561104,8.993824,2021:12:22:13:43:22.880
96,1640148202899,0.294045,3.784856,8.786016,2021:12:22:13:43:22.899
97,1640148202922,0.11138975,3.914811,8.885428,2021:12:22:13:43:22.922
98,1640148202942,0.1736722,3.5632744,9.0501175,2021:12:22:13:43:22.942
99,1640148202963,0.8318299,3.4237378,9.196242,2021:12:22:13:43:22.963
100,1640148202981,1.4085414,3.6069918,8.908785,2021:12:22:13:43:22.981
101,1640148203000,1.3175132,3.9243927,8.72014,2021:12:22:13:43:23.000
102,1640148203018,1.1636037,3.9004378,8.823745,2021:12:22:13:43:23.018
103,1640148203036,0.85099375,3.991466,8.639893,2021:12:22:13:43:23.036
104,1640148203065,-0.2587117,4.1843023,8.564435,2021:12:22:13:43:23.065
105,1640148203085,-0.88872254,4.496912,8.644683,2021:12:22:13:43:23.085
106,1640148203103,-0.27368343,4.607703,8.574017,2021:12:22:13:43:23.103
107,1640148203119,0.7216379,4.588539,8.550661,2021:12:22:13:43:23.119
108,1640148203139,1.5576599,4.410076,8.800389,2021:12:22:13:43:23.139
109,1640148203159,1.9517162,3.9291837,8.814163,2021:12:22:13:43:23.159
110,1640148203179,1.134858,3.5105739,8.701576,2021:12:22:13:43:23.179
111,1640148203200,-0.52341205,3.2698283,8.729723,2021:12:22:13:43:23.200
112,1640148203218,-0.028146872,3.4722462,9.031553,2021:12:22:13:43:23.218
113,1640148203237,1.0432309,3.8423476,8.71535,2021:12:22:13:43:23.237
114,1640148203264,1.3175132,4.2082567,8.588389,2021:12:22:13:43:23.264
115,1640148203283,1.1156942,4.2322116,8.67283,2021:12:22:13:43:23.283
116,1640148203301,1.0096942,4.1459746,8.583598,2021:12:22:13:43:23.301
117,1640148203322,0.7216379,4.0591383,8.659056,2021:12:22:13:43:23.322
118,1640148203340,0.52401096,3.9483476,8.696785,2021:12:22:13:43:23.340
119,1640148203363,0.30302805,3.5632744,8.663248,2021:12:22:13:43:23.363
120,1640148203381,-0.037728786,3.1590374,8.936932,2021:12:22:13:43:23.381
121,1640148203401,0.14911854,3.409365,8.923158,2021:12:22:13:43:23.401
122,1640148203422,0.19762698,3.6692743,9.0597,2021:12:22:13:43:23.422
123,1640148203440,-0.2784744,3.4530823,8.649474,2021:12:22:13:43:23.440
124,1640148203462,-0.76834977,3.6309466,9.0830555,2021:12:22:13:43:23.462
125,1640148203480,-0.66294867,3.6261556,8.654265,2021:12:22:13:43:23.480
126,1640148203503,-1.0234683,3.7656922,8.24404,2021:12:22:13:43:23.503
127,1640148203521,-1.0090953,4.8580303,8.11648,2021:12:22:13:43:23.521
128,1640148203546,-0.8168582,5.7575326,7.8619604,2021:12:22:13:43:23.546
129,1640148203563,-1.0761688,5.6904593,8.041022,2021:12:22:13:43:23.563
130,1640148203583,-2.2098289,5.035895,8.390163,2021:12:22:13:43:23.583
131,1640148203600,-2.4787214,5.608414,8.390163,2021:12:22:13:43:23.600
132,1640148203620,-3.045851,5.935397,7.9278364,2021:12:22:13:43:23.620
133,1640148203636,-3.0937605,4.823895,8.687203,2021:12:22:13:43:23.636
134,1640148203661,-4.1274095,2.7548003,9.559756,2021:12:22:13:43:23.661
135,1640148203679,-2.113411,4.4537935,8.4752035,2021:12:22:13:43:23.679
136,1640148203700,-0.104802184,6.503724,8.606955,2021:12:22:13:43:23.700
137,1640148203722,-1.5995808,6.041397,7.230153,2021:12:22:13:43:23.722
138,1640148203738,-2.406857,4.90594,8.408729,2021:12:22:13:43:23.738
139,1640148203763,-2.1469476,5.01194,9.6112585,2021:12:22:13:43:23.763
140,1640148203786,-4.1513643,3.996257,6.904368,2021:12:22:13:43:23.786
141,1640148203798,-3.24767,4.79994,9.413631,2021:12:22:13:43:23.798
142,1640148203823,-1.8349366,6.036606,9.121384,2021:12:22:13:43:23.823
143,1640148203840,-4.213647,4.390912,6.6169105,2021:12:22:13:43:23.840
144,1640148203867,-2.94045,3.914811,9.196841,2021:12:22:13:43:23.867
145,1640148203883,-2.5943034,3.6357377,9.14953,2021:12:22:13:43:23.883
146,1640148203900,-2.4260209,3.0680091,8.819553,2021:12:22:13:43:23.900
147,1640148203922,-1.0468241,3.298574,8.762661,2021:12:22:13:43:23.922
148,1640148203946,0.5156267,4.006438,7.9895196,2021:12:22:13:43:23.946
149,1640148203962,-0.12875697,3.2219186,8.885428,2021:12:22:13:43:23.962
150,1640148203984,-1.483999,2.1104167,9.375903,2021:12:22:13:43:23.984
151,1640148203997,-2.5799303,1.5474792,9.314219,2021:12:22:13:43:23.997
152,1640148204017,-1.2486432,2.9668002,8.857282,2021:12:22:13:43:24.017
153,1640148204036,0.7078639,3.8764832,9.53161,2021:12:22:13:43:24.036
154,1640148204064,0.11138975,3.9531384,7.8338137,2021:12:22:13:43:24.064
155,1640148204079,0.47670022,4.7568216,8.408729,2021:12:22:13:43:24.079
156,1640148204098,0.6354007,4.227421,9.323801,2021:12:22:13:43:24.098
157,1640148204117,0.0059886966,3.7219748,7.51282,2021:12:22:13:43:24.117
158,1640148204140,0.15510723,3.188382,8.724932,2021:12:22:13:43:24.140
159,1640148204163,1.106711,3.2410824,10.097541,2021:12:22:13:43:24.163
160,1640148204180,-0.080248535,3.674065,8.012876,2021:12:22:13:43:24.180
161,1640148204198,-0.037129916,2.475727,9.408841,2021:12:22:13:43:24.198
162,1640148204221,0.15989819,3.2362914,9.413631,2021:12:22:13:43:24.221
163,1640148204240,0.5587454,4.622076,7.253509,2021:12:22:13:43:24.240
164,1640148204263,0.5779092,4.554404,9.267508,2021:12:22:13:43:24.263
165,1640148204281,-0.8156604,3.6405284,8.710559,2021:12:22:13:43:24.281
166,1640148204303,-1.9882472,4.11663,9.107011,2021:12:22:13:43:24.303
167,1640148204321,-2.2960663,2.5146537,9.7484,2021:12:22:13:43:24.321
168,1640148204345,-2.9063144,5.5700865,6.380956,2021:12:22:13:43:24.345
169,1640148204361,-2.8679867,4.131003,10.771868,2021:12:22:13:43:24.361
170,1640148204384,-4.381929,3.7417374,9.201033,2021:12:22:13:43:24.384
171,1640148204402,-4.4202566,4.506494,9.663361,2021:12:22:13:43:24.402
172,1640148204422,-2.6565857,5.2425046,8.008084,2021:12:22:13:43:24.422
173,1640148204447,-3.1033425,4.0447655,8.4422655,2021:12:22:13:43:24.447
174,1640148204464,-3.5117714,4.0639296,8.083542,2021:12:22:13:43:24.464
175,1640148204498,-2.9302692,3.3422914,9.460942,2021:12:22:13:43:24.498
176,1640148204516,-3.04106,4.554404,8.404536,2021:12:22:13:43:24.516
177,1640148204540,-2.512258,3.9243927,9.456152,2021:12:22:13:43:24.540
178,1640148204562,-3.468653,3.808811,7.8715425,2021:12:22:13:43:24.562
179,1640148204579,-3.3919976,2.7212636,9.427405,2021:12:22:13:43:24.579
180,1640148204600,-3.698619,2.4230266,8.276978,2021:12:22:13:43:24.600
181,1640148204622,-1.4259086,1.8217615,10.710184,2021:12:22:13:43:24.622
182,1640148204638,-2.1750946,2.5673542,7.9278364,2021:12:22:13:43:24.638
183,1640148204662,-1.3199086,2.1679082,10.26223,2021:12:22:13:43:24.662
184,1640148204678,-0.9210615,1.4271064,8.795598,2021:12:22:13:43:24.678
185,1640148204699,-3.362653,4.708912,6.1360183,2021:12:22:13:43:24.699
186,1640148204718,-0.41142344,2.5002806,10.022083,2021:12:22:13:43:24.718
187,1640148204743,2.0924506,1.4127334,11.469551,2021:12:22:13:43:24.743
188,1640148204762,2.6260433,3.0242918,8.833327,2021:12:22:13:43:24.762
189,1640148204782,1.0929371,3.9866753,9.583112,2021:12:22:13:43:24.782
190,1640148204799,-0.87794286,5.353296,7.253509,2021:12:22:13:43:24.799
191,1640148204817,-1.4492645,4.0495563,8.154209,2021:12:22:13:43:24.817
192,1640148204834,-1.3630273,3.7417374,8.555451,2021:12:22:13:43:24.834
193,1640148204862,-0.9641801,2.899128,9.139949,2021:12:22:13:43:24.862
194,1640148204881,0.24673429,3.4381106,8.173373,2021:12:22:13:43:24.881
195,1640148204904,1.0594004,3.4237378,9.781338,2021:12:22:13:43:24.904
196,1640148204919,0.9821462,3.9435565,10.168207,2021:12:22:13:43:24.919
197,1640148204939,0.71325374,3.197964,8.777034,2021:12:22:13:43:24.939
198,1640148204960,0.0886327,3.4626641,9.974772,2021:12:22:13:43:24.960
199,1640148204978,-0.9498072,4.3621664,7.7014637,2021:12:22:13:43:24.978
200,1640148204997,-1.3342816,4.092675,7.418797,2021:12:22:13:43:24.997
201,1640148205018,-0.81985253,4.376539,8.493768,2021:12:22:13:43:25.018
202,1640148205039,0.006587566,4.011229,9.10222,2021:12:22:13:43:25.039
203,1640148205061,-0.07006775,4.6508217,10.229292,2021:12:22:13:43:25.061
204,1640148205080,-0.59407866,2.2259984,9.342965,2021:12:22:13:43:25.080
205,1640148205102,-0.4928697,3.6788561,9.10222,2021:12:22:13:43:25.102
206,1640148205121,-0.362915,3.4572744,7.34813,2021:12:22:13:43:25.121
207,1640148205139,0.06946888,3.6549015,6.518097,2021:12:22:13:43:25.139
208,1640148205162,-0.060485832,4.3717484,5.102968,2021:12:22:13:43:25.162
209,1640148205182,0.25691506,4.5256577,8.121271,2021:12:22:13:43:25.182
210,1640148205201,0.2856608,3.890856,12.035483,2021:12:22:13:43:25.201
211,1640148205223,1.7948123,3.1398735,11.054535,2021:12:22:13:43:25.223
212,1640148205245,1.31392,3.0147097,10.342479,2021:12:22:13:43:25.245
213,1640148205263,1.4342928,3.3518734,8.673429,2021:12:22:13:43:25.263
214,1640148205284,1.7516937,2.7841449,9.267508,2021:12:22:13:43:25.284
215,1640148205302,1.3768013,4.0399747,7.3433394,2021:12:22:13:43:25.302
216,1640148205319,0.987536,3.5776472,9.432796,2021:12:22:13:43:25.319
217,1640148205339,0.92525357,3.5441105,8.173373,2021:12:22:13:43:25.339
218,1640148205362,0.9204626,4.6316576,9.126174,2021:12:22:13:43:25.362
219,1640148205378,1.208519,2.894337,8.875847,2021:12:22:13:43:25.378
220,1640148205396,1.0258636,3.895647,9.380694,2021:12:22:13:43:25.396
221,1640148205418,1.1701913,3.6309466,8.385373,2021:12:22:13:43:25.418
222,1640148205435,1.4247109,2.6973088,9.423214,2021:12:22:13:43:25.435
223,1640148205462,-0.2425422,5.11794,8.833327,2021:12:22:13:43:25.462
224,1640148205480,2.126586,4.7616124,7.1217575,2021:12:22:13:43:25.480
225,1640148205501,0.60306174,4.424449,8.989034,2021:12:22:13:43:25.501
226,1640148205518,1.5834113,3.8279748,8.630909,2021:12:22:13:43:25.518
227,1640148205545,1.0114908,4.5837483,10.635325,2021:12:22:13:43:25.545
228,1640148205562,0.32458735,3.8519294,7.4469438,2021:12:22:13:43:25.562
229,1640148205579,0.73301643,4.708912,8.489576,2021:12:22:13:43:25.579
230,1640148205599,0.12576263,3.5824382,8.083542,2021:12:22:13:43:25.599
231,1640148205621,0.6060561,4.4394207,9.012389,2021:12:22:13:43:25.621
232,1640148205643,-0.70127636,4.011229,8.805181,2021:12:22:13:43:25.643
233,1640148205662,-0.7827226,4.2082567,8.894412,2021:12:22:13:43:25.662
234,1640148205681,-0.29284725,4.626867,7.8338137,2021:12:22:13:43:25.681
235,1640148205702,-0.5569488,3.69802,9.220197,2021:12:22:13:43:25.702
236,1640148205719,-1.4079425,4.9490585,8.163791,2021:12:22:13:43:25.719
237,1640148205743,-1.2923607,4.213048,8.92735,2021:12:22:13:43:25.743
238,1640148205759,-1.258824,4.2082567,8.72014,2021:12:22:13:43:25.759
239,1640148205785,-0.98514056,2.4906988,9.087847,2021:12:22:13:43:25.785
240,1640148205802,-0.91267735,3.5009918,10.446083,2021:12:22:13:43:25.802
241,1640148205828,-0.8503949,2.1487443,8.460831,2021:12:22:13:43:25.828
242,1640148205842,-0.24972863,5.8779054,6.4893513,2021:12:22:13:43:25.842
243,1640148205862,0.87494856,5.7335777,8.851892,2021:12:22:13:43:25.862
244,1640148205878,0.94681287,3.5728562,14.544148,2021:12:22:13:43:25.878
245,1640148205899,-2.6428118,3.0242918,8.215294,2021:12:22:13:43:25.899
246,1640148205918,-2.1577272,4.4394207,4.12202,2021:12:22:13:43:25.918
247,1640148205938,-0.72583,2.0960438,7.56013,2021:12:22:13:43:25.938
248,1640148205961,1.4947786,3.063218,10.90841,2021:12:22:13:43:25.961
249,1640148205985,0.6922933,3.2267096,10.714975,2021:12:22:13:43:25.985
250,1640148206000,0.43238387,3.693229,8.762661,2021:12:22:13:43:26.000
251,1640148206029,0.3509376,2.8128908,8.432683,2021:12:22:13:43:26.029
252,1640148206044,-0.0335367,3.9770932,8.262605,2021:12:22:13:43:26.044
253,1640148206062,-0.14911854,3.1255007,9.554965,2021:12:22:13:43:26.062
254,1640148206080,-0.34614664,3.49141,8.781225,2021:12:22:13:43:26.080
255,1640148206101,-0.3653105,3.3081558,8.767451,2021:12:22:13:43:26.101
256,1640148206127,-0.47610137,3.7321556,7.291238,2021:12:22:13:43:26.127
257,1640148206146,0.72103906,3.4141557,8.856683,2021:12:22:13:43:26.146
258,1640148206178,0.5575476,3.188382,8.276978,2021:12:22:13:43:26.178
259,1640148206195,0.56712955,3.0728002,9.078265,2021:12:22:13:43:26.195
260,1640148206199,-0.45693752,3.1350825,7.988921,2021:12:22:13:43:26.199
261,1640148206226,0.004790957,2.4086537,10.257439,2021:12:22:13:43:26.226
262,1640148206245,-0.6922933,3.0099187,9.021971,2021:12:22:13:43:26.245
263,1640148206265,-0.6443837,2.7404275,10.04544,2021:12:22:13:43:26.265
264,1640148206281,-0.7737396,2.8608003,9.111202,2021:12:22:13:43:26.281
265,1640148206304,-0.5575476,2.7601902,9.413033,2021:12:22:13:43:26.304
266,1640148206343,-0.55275667,4.2657485,9.413033,2021:12:22:13:43:26.343
267,1640148206360,0.1676835,2.5194445,9.201033,2021:12:22:13:43:26.360
268,1640148206379,-0.6587566,4.2657485,8.710559,2021:12:22:13:43:26.379
269,1640148206398,-1.552869,1.8648801,9.8424225,2021:12:22:13:43:26.398
270,1640148206422,-1.1779766,3.8621104,8.276978,2021:12:22:13:43:26.422
271,1640148206443,-0.54317474,5.397013,7.960774,2021:12:22:13:43:26.443
272,1640148206461,1.3402703,1.3258973,9.8753605,2021:12:22:13:43:26.461
273,1640148206481,-0.35153648,2.0283716,8.5219145,2021:12:22:13:43:26.481
274,1640148206502,-0.54377365,0.56114084,10.295168,2021:12:22:13:43:26.502
275,1640148206520,-1.1492308,2.1535351,7.7152376,2021:12:22:13:43:26.520
276,1640148206542,0.6725306,4.472957,8.154209,2021:12:22:13:43:26.542
277,1640148206560,0.12935585,3.5009918,8.045814,2021:12:22:13:43:26.560
278,1640148206582,0.095819145,3.9531384,9.587903,2021:12:22:13:43:26.582
279,1640148206601,-0.35992065,3.2458735,8.861474,2021:12:22:13:43:26.601
280,1640148206628,-0.1676835,2.6104727,9.658569,2021:12:22:13:43:26.628
281,1640148206643,0.14492646,3.3231275,8.375791,2021:12:22:13:43:26.643
282,1640148206659,0.6204289,2.3361905,9.852004,2021:12:22:13:43:26.659
283,1640148206677,0.9042932,2.9524274,9.790919,2021:12:22:13:43:26.677
284,1640148206700,0.58689225,2.0864618,10.181981,2021:12:22:13:43:26.700
285,1640148206718,-0.2347569,2.793727,8.597372,2021:12:22:13:43:26.718
286,1640148206741,-0.37908447,2.375117,9.243553,2021:12:22:13:43:26.741
287,1640148206762,-0.643186,3.0290825,9.451361,2021:12:22:13:43:26.762
288,1640148206782,-0.7731407,3.9531384,8.592582,2021:12:22:13:43:26.782
289,1640148206799,-0.74439496,4.6460304,8.781225,2021:12:22:13:43:26.799
290,1640148206819,-0.946214,4.5017033,8.592582,2021:12:22:13:43:26.819
291,1640148206844,-0.6288131,3.375828,9.974772,2021:12:22:13:43:26.844
292,1640148206860,-1.0180783,2.288281,10.181981,2021:12:22:13:43:26.860
293,1640148206881,-0.9749598,2.1152077,9.587903,2021:12:22:13:43:26.881
294,1640148206900,-0.105401054,2.6446083,9.40405,2021:12:22:13:43:26.900
295,1640148206919,0.014971741,3.1350825,9.484299,2021:12:22:13:43:26.919
296,1640148206944,0.15929933,3.1398735,8.753078,2021:12:22:13:43:26.944
297,1640148206962,-0.4222031,2.9572182,9.14953,2021:12:22:13:43:26.962
298,1640148206981,-1.2875698,2.7212636,8.734513,2021:12:22:13:43:26.981
299,1640148207002,-2.0373545,1.7301344,9.531011,2021:12:22:13:43:27.002
300,1640148207026,-1.787027,2.663772,7.093012,2021:12:22:13:43:27.026
301,1640148207041,-0.1006101,1.8265524,17.157017,2021:12:22:13:43:27.041
302,1640148207061,-2.0708911,1.2492421,18.585918,2021:12:22:13:43:27.061
303,1640148207081,-1.4845978,4.6891494,1.4528577,2021:12:22:13:43:27.081
304,1640148207100,-0.6288131,4.9346857,-6.3659844,2021:12:22:13:43:27.100
305,1640148207127,-0.3120111,4.179511,-3.192574,2021:12:22:13:43:27.127
306,1640148207143,1.4564509,3.8669012,-4.050754,2021:12:22:13:43:27.143
307,1640148207160,4.965228,-5.7958603,35.525547,2021:12:22:13:43:27.160
308,1640148207179,-8.433881,0.9168694,45.721302,2021:12:22:13:43:27.179
309,1640148207197,-1.2103156,0.43118614,3.532732,2021:12:22:13:43:27.197
310,1640148207227,1.5576599,6.5324697,-2.6218512,2021:12:22:13:43:27.227
311,1640148207243,-7.631396,1.7828349,12.733166,2021:12:22:13:43:27.243
312,1640148207260,-3.8058167,8.663847,10.926975,2021:12:22:13:43:27.260
313,1640148207278,-0.528203,4.728076,10.323315,2021:12:22:13:43:27.278
314,1640148207300,-2.205637,3.1542463,8.4752035,2021:12:22:13:43:27.300
315,1640148207326,0.45693752,4.5400305,4.089082,2021:12:22:13:43:27.326
316,1640148207343,1.6780328,1.9708799,4.975409,2021:12:22:13:43:27.343
317,1640148207360,1.1156942,3.6309466,6.9894075,2021:12:22:13:43:27.360
318,1640148207382,0.120372795,2.3074448,7.748774,2021:12:22:13:43:27.382
319,1640148207402,-0.34075683,2.17749,8.168582,2021:12:22:13:43:27.402
320,1640148207426,-1.4893888,10.72815,7.786503,2021:12:22:13:43:27.426
321,1640148207443,-2.0804732,0.41142344,11.912715,2021:12:22:13:43:27.443
322,1640148207465,-3.2961786,-3.0530374,9.158513,2021:12:22:13:43:27.465
323,1640148207478,-1.3785979,-1.2240895,10.365834,2021:12:22:13:43:27.478
324,1640148207507,1.3510499,0.87854177,7.77213,2021:12:22:13:43:27.507
325,1640148207523,5.186211,-5.521578,7.734401,2021:12:22:13:43:27.523
326,1640148207543,1.2067223,51.04705,-7.276266,2021:12:22:13:43:27.543
327,1640148207560,-0.7635588,-12.272635,29.65902,2021:12:22:13:43:27.560
328,1640148207582,-2.4260209,2.1199985,-11.88876,2021:12:22:13:43:27.582
329,1640148207600,1.7936145,-3.5195568,28.697233,2021:12:22:13:43:27.600
330,1640148207626,-0.58509564,5.815623,0.6276154,2021:12:22:13:43:27.626
331,1640148207641,4.2064605,0.6186323,16.69948,2021:12:22:13:43:27.641
332,1640148207659,-1.0516151,-0.8971067,9.130366,2021:12:22:13:43:27.659
333,1640148207677,-2.6997044,-1.1953439,10.861099,2021:12:22:13:43:27.677
334,1640148207700,-3.7285624,0.13714115,9.540592,2021:12:22:13:43:27.700
335,1640148207719,-3.0171053,0.17606768,9.49388,2021:12:22:13:43:27.719
336,1640148207741,-1.594191,1.663061,9.319011,2021:12:22:13:43:27.741
337,1640148207760,-0.23894899,3.1446645,9.10222,2021:12:22:13:43:27.760
338,1640148207782,0.029943481,3.9483476,7.9422092,2021:12:22:13:43:27.782
339,1640148207801,-0.061084703,4.554404,7.291238,2021:12:22:13:43:27.801
340,1640148207825,0.010779654,5.7335777,7.951791,2021:12:22:13:43:27.825
341,1640148207842,0.44316354,6.436052,7.970356,2021:12:22:13:43:27.842
342,1640148207863,0.9288468,5.002358,8.67283,2021:12:22:13:43:27.863
343,1640148207881,2.1205974,4.5837483,9.135158,2021:12:22:13:43:27.881
344,1640148207902,2.0151963,4.102257,8.828536,2021:12:22:13:43:27.902
345,1640148207925,1.0444286,4.0447655,9.064491,2021:12:22:13:43:27.925
346,1640148207943,-0.23415802,3.2075458,8.871056,2021:12:22:13:43:27.943
347,1640148207960,-0.83482426,1.8361343,9.587903,2021:12:22:13:43:27.960
