,Timestamp,Gyro-x, Gyro-y, Gyro-z,Time
82,1640148202620,-0.0018642112,-0.030493168,0.025033694,2021:12:22:13:43:22.620
83,1640148202639,-0.002396843,-0.028362641,0.021038955,2021:12:22:13:43:22.639
84,1640148202661,-0.0018642112,-0.019840533,0.014381058,2021:12:22:13:43:22.661
85,1640148202679,0.0015978953,-0.0062584234,0.016777901,2021:12:22:13:43:22.679
86,1640148202698,0.0013315794,0.0041278964,0.028229482,2021:12:22:13:43:22.698
87,1640148202716,0.0,0.013448952,0.045007385,2021:12:22:13:43:22.716
88,1640148202737,0.0015978953,0.019574217,0.054062124,2021:12:22:13:43:22.737
89,1640148202756,-0.0010652635,0.012650005,0.04074633,2021:12:22:13:43:22.756
90,1640148202778,0.00026631588,0.0033289485,0.004261054,2021:12:22:13:43:22.778
91,1640148202797,0.002396843,0.0030626326,-0.0061252653,2021:12:22:13:43:22.797
92,1640148202817,0.0018642112,0.006791055,0.0015978953,2021:12:22:13:43:22.817
93,1640148202839,-0.0013315794,0.004394212,0.01038632,2021:12:22:13:43:22.839
94,1640148202862,-0.0031957906,0.0041278964,0.011984214,2021:12:22:13:43:22.862
95,1640148202882,-0.00053263176,-0.00039947382,0.021571586,2021:12:22:13:43:22.882
96,1640148202898,-0.002396843,0.00519316,0.04980107,2021:12:22:13:43:22.898
97,1640148202920,-0.006657897,0.008921582,0.0889495,2021:12:22:13:43:22.920
98,1640148202940,-0.0026631588,0.011584741,0.10865688,2021:12:22:13:43:22.940
99,1640148202961,0.0053263176,0.010519478,0.084422134,2021:12:22:13:43:22.961
100,1640148202980,0.006391581,0.019041585,0.031957906,2021:12:22:13:43:22.980
101,1640148202998,0.0034621065,0.026232114,-0.011984214,2021:12:22:13:43:22.998
102,1640148203016,0.00452737,0.04141212,-0.045540016,2021:12:22:13:43:23.016
103,1640148203034,-0.0013315794,0.06005423,-0.08016108,2021:12:22:13:43:23.034
104,1640148203065,-0.0029294747,0.038482644,-0.074035816,2021:12:22:13:43:23.065
105,1640148203083,-0.0037284223,0.013715268,-0.053795807,2021:12:22:13:43:23.083
106,1640148203102,-0.007190529,-0.0011984215,-0.061785284,2021:12:22:13:43:23.102
107,1640148203119,-0.0061252653,-0.0062584234,-0.09507477,2021:12:22:13:43:23.119
108,1640148203138,0.0031957906,0.015845794,-0.16165374,2021:12:22:13:43:23.138
109,1640148203158,0.007190529,0.030493168,-0.25912535,2021:12:22:13:43:23.158
110,1640148203179,0.004261054,0.02143843,-0.3821633,2021:12:22:13:43:23.179
111,1640148203198,0.0018642112,-0.0478037,-0.51745176,2021:12:22:13:43:23.198
112,1640148203217,0.006657897,-0.06591318,-0.67005074,2021:12:22:13:43:23.217
113,1640148203236,0.009587372,-0.06511423,-0.78376764,2021:12:22:13:43:23.236
114,1640148203262,0.0077231606,-0.06538055,-0.87458134,2021:12:22:13:43:23.262
115,1640148203282,0.006657897,-0.08056056,-0.9576719,2021:12:22:13:43:23.282
116,1640148203300,0.0061252653,-0.08189213,-1.0612688,2021:12:22:13:43:23.300
117,1640148203320,0.009321056,-0.09733845,-1.1920298,2021:12:22:13:43:23.320
118,1640148203339,0.009321056,-0.10612688,-1.3323784,2021:12:22:13:43:23.339
119,1640148203361,0.0077231606,-0.11171951,-1.5270553,2021:12:22:13:43:23.361
120,1640148203380,0.014381058,-0.14554162,-1.7251943,2021:12:22:13:43:23.380
121,1640148203399,0.015978953,-0.16658059,-1.8077523,2021:12:22:13:43:23.399
122,1640148203420,0.025566325,-0.16658059,-1.7973659,2021:12:22:13:43:23.420
123,1640148203438,0.015446321,-0.16098794,-1.780588,2021:12:22:13:43:23.438
124,1640148203460,0.010918951,-0.16498269,-1.7012259,2021:12:22:13:43:23.460
125,1640148203479,0.0,-0.12876374,-1.7166722,2021:12:22:13:43:23.479
126,1640148203501,-0.011451583,-0.11438267,-1.7555543,2021:12:22:13:43:23.501
127,1640148203519,-0.023435798,-0.1215732,-1.70815,2021:12:22:13:43:23.519
128,1640148203544,-0.021837901,-0.1266332,-1.5800521,2021:12:22:13:43:23.544
129,1640148203561,-0.021038955,-0.12769847,-1.504152,2021:12:22:13:43:23.561
130,1640148203582,-0.003994738,-0.17377111,-1.4961627,2021:12:22:13:43:23.582
131,1640148203599,0.012783162,-0.16551532,-1.4210615,2021:12:22:13:43:23.599
132,1640148203618,0.003994738,-0.16977638,-1.2093405,2021:12:22:13:43:23.618
133,1640148203638,-0.0061252653,-0.08615319,-0.9962877,2021:12:22:13:43:23.638
134,1640148203663,0.011984214,-0.13036162,-0.9238498,2021:12:22:13:43:23.663
135,1640148203678,0.07616634,-0.19321217,-0.83782977,2021:12:22:13:43:23.678
136,1640148203699,0.052730545,-0.14554162,-0.6295707,2021:12:22:13:43:23.699
137,1640148203719,0.028762115,-0.120774254,-0.40693066,2021:12:22:13:43:23.719
138,1640148203739,0.006924213,-0.09547424,-0.26711482,2021:12:22:13:43:23.739
139,1640148203761,0.009853687,-0.0083889505,-0.059921075,2021:12:22:13:43:23.761
140,1640148203784,-0.010652635,-0.04460791,0.20399797,2021:12:22:13:43:23.784
141,1640148203800,0.0058589494,-0.048868965,0.47537383,2021:12:22:13:43:23.800
142,1640148203822,0.013315794,0.06085318,0.7424887,2021:12:22:13:43:23.822
143,1640148203841,0.00053263176,-0.06032055,0.8002792,2021:12:22:13:43:23.841
144,1640148203866,0.020506322,-0.0544616,0.707335,2021:12:22:13:43:23.866
145,1640148203882,0.013049478,-0.043276332,0.72837394,2021:12:22:13:43:23.882
146,1640148203899,0.027430536,-0.060586862,0.6804371,2021:12:22:13:43:23.899
147,1640148203920,0.031158958,-0.047537386,0.7494129,2021:12:22:13:43:23.920
148,1640148203944,-0.030093694,0.04194475,0.8586024,2021:12:22:13:43:23.944
149,1640148203964,-0.07084002,0.06990792,0.83729714,2021:12:22:13:43:23.964
150,1640148203983,-0.054594755,0.085087925,0.63303286,2021:12:22:13:43:23.983
151,1640148204017,-0.03621896,-0.00519316,0.3571296,2021:12:22:13:43:24.017
152,1640148204034,-0.044741068,-0.06484792,0.15659374,2021:12:22:13:43:24.034
153,1640148204043,-0.024501061,-0.027031062,0.0029294747,2021:12:22:13:43:24.043
154,1640148204062,-0.021837901,-0.050999492,-0.19760638,2021:12:22:13:43:24.062
155,1640148204097,-0.018375795,-0.08615319,-0.38136435,2021:12:22:13:43:24.097
156,1640148204116,0.0026631588,-0.06431528,-0.59281915,2021:12:22:13:43:24.116
157,1640148204139,-0.008788424,-0.085087925,-0.8013445,2021:12:22:13:43:24.139
158,1640148204161,0.016511586,-0.14820479,-1.0476867,2021:12:22:13:43:24.161
159,1640148204179,0.02530001,-0.15699321,-1.3574121,2021:12:22:13:43:24.179
160,1640148204197,0.045007385,-0.21797955,-1.5731279,2021:12:22:13:43:24.197
161,1640148204220,0.0905474,-0.27044377,-1.9971027,2021:12:22:13:43:24.220
162,1640148204239,0.12676635,-0.3548659,-2.3888535,2021:12:22:13:43:24.239
163,1640148204261,0.14008215,-0.35033855,-2.5505073,2021:12:22:13:43:24.261
164,1640148204280,0.16804533,-0.3969438,-2.5877914,2021:12:22:13:43:24.280
165,1640148204302,0.19920428,-0.39854172,-2.5446482,2021:12:22:13:43:24.302
166,1640148204320,0.21172112,-0.47257754,-2.3374546,2021:12:22:13:43:24.320
167,1640148204344,0.29747483,-0.5005407,-2.190448,2021:12:22:13:43:24.344
168,1640148204359,0.22317271,-0.53116703,-1.796567,2021:12:22:13:43:24.359
169,1640148204383,0.33182958,-0.435027,-1.5398384,2021:12:22:13:43:24.383
170,1640148204399,0.32330748,-0.46964806,-1.1150646,2021:12:22:13:43:24.399
171,1640148204420,0.37630433,-0.475507,-0.57470965,2021:12:22:13:43:24.420
172,1640148204444,0.35792854,-0.39215013,-0.080693714,2021:12:22:13:43:24.444
173,1640148204463,0.33262855,-0.3846933,0.33103064,2021:12:22:13:43:24.463
174,1640148204480,0.24208114,-0.3415501,0.6657897,2021:12:22:13:43:24.480
175,1640148204496,0.23222744,-0.17749953,1.0426266,2021:12:22:13:43:24.496
176,1640148204515,0.11052109,-0.19720691,1.5017552,2021:12:22:13:43:24.515
177,1640148204538,0.15366426,-0.05632581,1.8993648,2021:12:22:13:43:24.538
178,1640148204561,0.08522108,-0.106393196,2.0892482,2021:12:22:13:43:24.561
179,1640148204578,0.0940095,-0.0033289485,2.1046944,2021:12:22:13:43:24.578
180,1640148204599,-0.0031957906,0.0075900024,2.0330555,2021:12:22:13:43:24.599
181,1640148204621,0.037284225,0.08269108,2.1451745,2021:12:22:13:43:24.621
182,1640148204639,0.011717899,0.03422159,2.0122828,2021:12:22:13:43:24.639
183,1640148204663,-0.015978953,0.026232114,1.8508954,2021:12:22:13:43:24.663
184,1640148204679,0.028762115,0.12423636,1.6114774,2021:12:22:13:43:24.679
185,1640148204700,0.010918951,-0.068576336,1.388571,2021:12:22:13:43:24.700
186,1640148204720,-0.05166528,-0.031292114,1.093493,2021:12:22:13:43:24.720
187,1640148204741,-0.0013315794,-0.00013315794,0.9739172,2021:12:22:13:43:24.741
188,1640148204761,-0.03568633,0.0813595,0.86605924,2021:12:22:13:43:24.761
189,1640148204780,0.015978953,0.13728584,0.86579293,2021:12:22:13:43:24.780
190,1640148204797,-0.010918951,0.10026793,0.67031705,2021:12:22:13:43:24.797
191,1640148204816,-0.049002122,0.032623697,0.5696497,2021:12:22:13:43:24.816
192,1640148204833,-0.02902843,0.050466858,0.53529495,2021:12:22:13:43:24.833
193,1640148204864,-0.025033694,0.042743698,0.6151897,2021:12:22:13:43:24.864
194,1640148204880,-0.049534753,0.037417382,0.6391581,2021:12:22:13:43:24.880
195,1640148204902,-0.012783162,0.061119493,0.61785287,2021:12:22:13:43:24.902
196,1640148204917,-0.004261054,0.08162582,0.5139896,2021:12:22:13:43:24.917
197,1640148204937,0.0,0.094675295,0.46099278,2021:12:22:13:43:24.937
198,1640148204958,0.02530001,0.10373004,0.49374965,2021:12:22:13:43:24.958
199,1640148204977,0.042344224,0.10346372,0.47910228,2021:12:22:13:43:24.977
200,1640148204996,0.02077264,0.09920266,0.5166528,2021:12:22:13:43:24.996
201,1640148205017,-0.02263685,0.08428898,0.61785287,2021:12:22:13:43:25.017
202,1640148205037,0.016777901,0.11864372,0.72011817,2021:12:22:13:43:25.037
203,1640148205060,0.03568633,0.16365111,0.81066555,2021:12:22:13:43:25.060
204,1640148205079,0.03941475,0.14953637,0.8703203,2021:12:22:13:43:25.079
205,1640148205100,0.034621064,0.18229322,0.9475519,2021:12:22:13:43:25.100
206,1640148205119,-0.006657897,0.1953427,0.9222519,2021:12:22:13:43:25.119
207,1640148205138,-0.023169482,0.22037639,0.90414244,2021:12:22:13:43:25.138
208,1640148205160,-0.092145294,0.22863218,0.8351666,2021:12:22:13:43:25.160
209,1640148205181,-0.12996215,0.24301325,0.69881284,2021:12:22:13:43:25.181
210,1640148205199,-0.088416874,0.17670059,0.6277065,2021:12:22:13:43:25.199
211,1640148205222,0.047404226,0.28296062,0.6655234,2021:12:22:13:43:25.222
212,1640148205243,0.018375795,0.23449114,0.600276,2021:12:22:13:43:25.243
213,1640148205262,0.02716422,0.24993746,0.422377,2021:12:22:13:43:25.262
214,1640148205283,0.047670543,0.2890859,0.34274855,2021:12:22:13:43:25.283
215,1640148205301,-0.002130527,0.26165536,0.18695375,2021:12:22:13:43:25.301
216,1640148205319,0.034088433,0.28695536,0.0026631588,2021:12:22:13:43:25.319
217,1640148205338,-0.00053263176,0.22090903,-0.157659,2021:12:22:13:43:25.338
218,1640148205361,-0.0015978953,0.19960375,-0.33981907,2021:12:22:13:43:25.361
219,1640148205377,0.045007385,0.21078902,-0.49747807,2021:12:22:13:43:25.377
220,1640148205395,0.0122505305,0.14154689,-0.6495444,2021:12:22:13:43:25.395
221,1640148205418,-0.02716422,0.1383511,-0.7741803,2021:12:22:13:43:25.418
222,1640148205436,0.00905474,0.19933744,-0.84448767,2021:12:22:13:43:25.436
223,1640148205461,0.022903167,0.057124756,-0.9811077,2021:12:22:13:43:25.461
224,1640148205479,0.011984214,0.06804371,-1.0958898,2021:12:22:13:43:25.479
225,1640148205500,0.01358211,-0.037950013,-1.1949594,2021:12:22:13:43:25.500
226,1640148205516,-0.022903167,-0.046205804,-1.3046815,2021:12:22:13:43:25.516
227,1640148205543,0.05885581,0.03289001,-1.2655331,2021:12:22:13:43:25.543
228,1640148205559,0.033555802,-0.06804371,-1.2319772,2021:12:22:13:43:25.559
229,1640148205578,0.020240007,-0.042211067,-1.2575436,2021:12:22:13:43:25.578
230,1640148205601,-0.018642113,-0.06404897,-1.215732,2021:12:22:13:43:25.601
231,1640148205620,-0.051398966,-0.015579479,-1.0990857,2021:12:22:13:43:25.620
232,1640148205642,0.038349487,-0.043808963,-0.940894,2021:12:22:13:43:25.642
233,1640148205660,-0.009853687,-0.075234234,-0.809334,2021:12:22:13:43:25.660
234,1640148205679,-0.050866332,-0.102398455,-0.651675,2021:12:22:13:43:25.679
235,1640148205700,-0.0010652635,-0.038482644,-0.5158539,2021:12:22:13:43:25.700
236,1640148205720,-0.037816856,-0.056059495,-0.38136435,2021:12:22:13:43:25.720
237,1640148205741,-0.023702113,-0.048070017,-0.26258746,2021:12:22:13:43:25.741
238,1640148205760,-0.048203174,-0.029960537,-0.1962748,2021:12:22:13:43:25.760
239,1640148205784,-0.045806333,-0.023036323,-0.17550217,2021:12:22:13:43:25.784
240,1640148205800,-0.046338964,-0.057391074,-0.14807163,2021:12:22:13:43:25.800
241,1640148205825,0.099069506,-0.06351634,-0.15419689,2021:12:22:13:43:25.825
242,1640148205860,0.13688636,-0.06511423,-0.23116219,2021:12:22:13:43:25.860
243,1640148205876,0.01358211,-0.0930774,-0.28921905,2021:12:22:13:43:25.876
244,1640148205898,0.157659,0.098670036,-0.18402427,2021:12:22:13:43:25.898
245,1640148205917,0.19547586,-0.048602648,-0.14434321,2021:12:22:13:43:25.917
246,1640148205937,0.042344224,-0.09334372,-0.28788745,2021:12:22:13:43:25.937
247,1640148205960,0.011451583,-0.10373004,-0.2567285,2021:12:22:13:43:25.960
248,1640148205983,-0.024501061,-0.042743698,-0.18855165,2021:12:22:13:43:25.983
249,1640148205984,0.04207791,-0.030493168,-0.1760348,2021:12:22:13:43:25.984
250,1640148206027,0.03755054,-0.008122634,-0.23062955,2021:12:22:13:43:26.027
251,1640148206028,0.017310532,-0.001997369,-0.29241484,2021:12:22:13:43:26.028
252,1640148206061,0.011185267,0.011052109,-0.42184436,2021:12:22:13:43:26.061
253,1640148206079,0.015180005,0.009720529,-0.5166528,2021:12:22:13:43:26.079
254,1640148206100,0.030093694,-0.009187898,-0.5603286,2021:12:22:13:43:26.100
255,1640148206125,0.011717899,-0.04700475,-0.59761286,2021:12:22:13:43:26.125
256,1640148206144,-0.006924213,-0.086952135,-0.6402234,2021:12:22:13:43:26.144
257,1640148206161,-0.039947383,-0.06404897,-0.6340981,2021:12:22:13:43:26.161
258,1640148206177,-0.041811593,-0.06644581,-0.6450171,2021:12:22:13:43:26.177
259,1640148206194,-0.051398966,-0.022237375,-0.6713823,2021:12:22:13:43:26.194
260,1640148206225,-0.056458965,-0.06351634,-0.68869287,2021:12:22:13:43:26.225
261,1640148206243,-0.065247394,-0.042477384,-0.716656,2021:12:22:13:43:26.243
262,1640148206264,-0.046871595,-0.07230476,-0.7448855,2021:12:22:13:43:26.264
263,1640148206279,0.0,-0.073370025,-0.7672561,2021:12:22:13:43:26.279
264,1640148206303,-0.033289485,-0.11944267,-0.7827024,2021:12:22:13:43:26.303
265,1640148206320,0.0053263176,-0.11092056,-0.7715171,2021:12:22:13:43:26.320
266,1640148206342,0.02530001,-0.12237215,-0.7587339,2021:12:22:13:43:26.342
267,1640148206358,0.017044216,-0.07896266,-0.71346027,2021:12:22:13:43:26.358
268,1640148206378,-0.07137266,-0.14314479,-0.6556697,2021:12:22:13:43:26.378
269,1640148206397,0.053529494,-0.0864195,-0.6753771,2021:12:22:13:43:26.397
270,1640148206420,-0.025566325,-0.1266332,-0.6362286,2021:12:22:13:43:26.420
271,1640148206441,-0.022104219,-0.16365111,-0.6535392,2021:12:22:13:43:26.441
272,1640148206458,-0.09241161,-0.017710006,-0.5957486,2021:12:22:13:43:26.458
273,1640148206480,-0.20186743,-0.17909743,-0.5584644,2021:12:22:13:43:26.480
274,1640148206500,-0.08761793,-0.07017423,-0.71878654,2021:12:22:13:43:26.500
275,1640148206521,-0.029561063,-0.13062795,-0.77524555,2021:12:22:13:43:26.521
276,1640148206541,-0.057790548,-0.10133319,-0.8298403,2021:12:22:13:43:26.541
277,1640148206559,-0.051398966,-0.12716584,-0.86792344,2021:12:22:13:43:26.559
278,1640148206580,-0.079894766,-0.139949,-0.9163929,2021:12:22:13:43:26.580
279,1640148206603,-0.04340949,-0.1567269,-0.97285193,2021:12:22:13:43:26.603
280,1640148206627,-0.013315794,-0.17057532,-1.0431594,2021:12:22:13:43:26.627
281,1640148206641,-0.05752423,-0.19241323,-1.0953572,2021:12:22:13:43:26.641
282,1640148206658,-0.02077264,-0.19827217,-1.160072,2021:12:22:13:43:26.658
283,1640148206676,-0.04207791,-0.17590164,-1.2085415,2021:12:22:13:43:26.676
284,1640148206698,0.016245268,-0.15433006,-1.2085415,2021:12:22:13:43:26.698
285,1640148206717,0.006924213,-0.20546271,-1.220792,2021:12:22:13:43:26.717
286,1640148206740,0.061785284,-0.19560902,-1.2458256,2021:12:22:13:43:26.740
287,1640148206761,0.08628634,-0.2307627,-1.2178625,2021:12:22:13:43:26.761
288,1640148206782,0.14647374,-0.23209429,-1.1385003,2021:12:22:13:43:26.782
289,1640148206798,0.14700636,-0.24754061,-1.0415614,2021:12:22:13:43:26.798
290,1640148206819,0.11478215,-0.26538378,-0.9403614,2021:12:22:13:43:26.819
291,1640148206843,0.099868454,-0.2557964,-0.8583361,2021:12:22:13:43:26.843
292,1640148206859,0.12463583,-0.2810964,-0.82797605,2021:12:22:13:43:26.859
293,1640148206879,0.1810948,-0.25180167,-0.85274345,2021:12:22:13:43:26.879
294,1640148206901,0.18828532,-0.24754061,-0.82904136,2021:12:22:13:43:26.901
295,1640148206918,0.19520955,-0.25819325,-0.77737606,2021:12:22:13:43:26.918
296,1640148206942,0.21385165,-0.22170797,-0.68816024,2021:12:22:13:43:26.942
297,1640148206960,0.17390427,-0.24194798,-0.59281915,2021:12:22:13:43:26.960
298,1640148206980,0.15739268,-0.23502377,-0.55713284,2021:12:22:13:43:26.980
299,1640148207000,0.21651481,-0.25446483,-0.5768402,2021:12:22:13:43:27.000
300,1640148207025,0.18402427,-0.29734167,-0.65300655,2021:12:22:13:43:27.025
301,1640148207040,0.2229064,-0.2222406,-0.6420876,2021:12:22:13:43:27.040
302,1640148207060,0.5129244,-0.25339955,-0.5936181,2021:12:22:13:43:27.060
303,1640148207079,0.48895594,-0.4004059,-0.66658866,2021:12:22:13:43:27.079
304,1640148207102,0.11984215,-0.44754383,-0.83063924,2021:12:22:13:43:27.102
305,1640148207125,-0.14061478,-0.47896913,-0.8250466,2021:12:22:13:43:27.125
306,1640148207141,-0.47910228,-0.4605933,-0.7041392,2021:12:22:13:43:27.141
307,1640148207158,-0.5558013,-0.31864694,-0.4793686,2021:12:22:13:43:27.158
308,1640148207177,0.86579293,-0.7889608,-0.049534753,2021:12:22:13:43:27.177
309,1640148207195,1.1664636,-0.10026793,-0.2735064,2021:12:22:13:43:27.195
310,1640148207225,0.284958,-0.050733175,-0.10918951,2021:12:22:13:43:27.225
311,1640148207241,0.5736444,-0.2004027,0.2865559,2021:12:22:13:43:27.241
312,1640148207259,0.49508122,-0.2406164,0.6037381,2021:12:22:13:43:27.259
313,1640148207277,0.57763916,-0.14527531,0.84395504,2021:12:22:13:43:27.277
314,1640148207299,0.5113265,-0.23182797,0.92198557,2021:12:22:13:43:27.299
315,1640148207325,0.43542647,-0.23182797,0.7829687,2021:12:22:13:43:27.325
316,1640148207341,0.38855487,-0.069641605,0.69668233,2021:12:22:13:43:27.341
317,1640148207359,0.2982738,0.024367902,0.5832318,2021:12:22:13:43:27.359
318,1640148207381,0.30386642,0.033955276,0.43409488,2021:12:22:13:43:27.381
319,1640148207401,0.42104542,0.105327934,0.26205483,2021:12:22:13:43:27.401
320,1640148207425,-0.00053263176,0.009720529,0.15819164,2021:12:22:13:43:27.425
321,1640148207442,0.067111604,-0.013448952,0.015712637,2021:12:22:13:43:27.442
322,1640148207464,0.20532954,-0.155129,-0.14168005,2021:12:22:13:43:27.464
323,1640148207478,0.5110602,-0.07310371,-0.2735064,2021:12:22:13:43:27.478
324,1640148207505,0.7744466,-0.10106688,-0.20266639,2021:12:22:13:43:27.505
